country_code,Year,Month,day,month_year,total_passengers_official,Domestic,International,total_passengers_open
GBR,2012,9,1,September 2012,20021.956,1819.066,18202.89,21824.001
GBR,2012,10,1,October 2012,18014.804,1826.603,16188.201,19817.028
GBR,2012,11,1,November 2012,13778.837,1746.506,12032.331,15490.507
GBR,2012,12,1,December 2012,13888.255,1567.492,12320.763,15411.906
GBR,2013,1,1,January 2013,12737.418,1374.397,11363.021,14064.403
GBR,2013,2,1,February 2013,12712.13,1512.726,11199.404,14190.332
GBR,2013,3,1,March 2013,15542.768,1725.282,13817.486,17226.815
GBR,2013,4,1,April 2013,16628.828,1728.663,14900.165,18298.368
GBR,2013,5,1,May 2013,19041.393,1872.962,17168.431,20854.648
GBR,2013,6,1,June 2013,20534.953,1884.768,18650.185,22368.104
GBR,2013,7,1,July 2013,22157.287,2007.903,20149.384,24106.449
GBR,2013,8,1,August 2013,22685.429,2004.618,20680.811,24627.37
GBR,2013,9,1,September 2013,20770.978,1918.098,18852.88,22634.499
GBR,2013,10,1,October 2013,18889.084,1920.309,16968.775,20745.589
GBR,2013,11,1,November 2013,14202.535,1754.545,12447.99,15908.886
GBR,2013,12,1,December 2013,14566.177,1614.218,12951.959,16130.985
GBR,2014,1,1,January 2014,13470.31,1461.39,12008.92,14878.774
GBR,2014,2,1,February 2014,13249.17,1555.737,11693.433,14754.585
GBR,2014,3,1,March 2014,15519.953,1761.705,13758.248,17225.107
GBR,2014,4,1,April 2014,18075.203,1805.96,16269.243,19839.646
GBR,2014,5,1,May 2014,19861.998,1897.155,17964.843,21700.561
GBR,2014,6,1,June 2014,21296.412,1925.051,19371.361,23164.417
GBR,2014,7,1,July 2014,22976.005,2017.736,20958.269,24922.833
GBR,2014,8,1,August 2014,23782.567,1988.785,21793.782,25697.846
GBR,2014,9,1,September 2014,21599.908,1914.148,19685.76,23449.01
GBR,2014,10,1,October 2014,19720.748,1964.134,17756.614,21618.373
GBR,2014,11,1,November 2014,14979.167,1834.435,13144.732,16755.861
GBR,2014,12,1,December 2014,15490.681,1735.93,13754.751,17160.96
GBR,2015,1,1,January 2015,14341.428,1535.379,12806.049,15818.211
GBR,2015,2,1,February 2015,14183.231,1667.337,12515.894,15790.817
GBR,2015,3,1,March 2015,16894.634,1914.422,14980.212,18746.653
GBR,2015,4,1,April 2015,18529.782,1904.302,16625.48,20370.821
GBR,2015,5,1,May 2015,20791.446,1974.74,18816.706,22706.404
GBR,2015,6,1,June 2015,22259.414,2041.07,20218.344,24251.744
GBR,2015,7,1,July 2015,24427.872,2127.85,22300.022,26494.075
GBR,2015,8,1,August 2015,24946.702,2079.543,22867.159,26967.349
GBR,2015,9,1,September 2015,22742.506,2024.844,20717.662,24660.964
GBR,2015,10,1,October 2015,21014.595,2012.257,19002.338,22973.536
GBR,2015,11,1,November 2015,15882.794,1830.455,14052.339,17666.911
GBR,2015,12,1,December 2015,16256.033,1716.629,14539.404,17909.457
GBR,2016,1,1,January 2016,15285.237,1538.35,13746.887,16778.432
GBR,2016,2,1,February 2016,15602.504,1718.889,13883.615,17288.126
GBR,2016,3,1,March 2016,18328.072,1888.08,16439.992,20172.431
GBR,2016,4,1,April 2016,19451.507,1889.235,17562.272,21266.228
GBR,2016,5,1,May 2016,21879.677,1975.283,19904.394,23812.394
GBR,2016,6,1,June 2016,23671.944,2029.695,21642.249,25677.069
GBR,2016,7,1,July 2016,26212.471,2112.668,24099.803,28269.21
GBR,2016,8,1,August 2016,26611.629,2153.457,24458.172,28710.395
GBR,2016,9,1,September 2016,24248.072,2048.827,22199.245,26251.07
GBR,2016,10,1,October 2016,22330.674,2037.673,20293.001,24318.407
GBR,2016,11,1,November 2016,17020.895,1888.767,15132.128,18860.039
GBR,2016,12,1,December 2016,18226.191,1796.018,16430.173,19972.404
GBR,2017,1,1,January 2017,16837.713,1607.749,15229.964,18400.908
GBR,2017,2,1,February 2017,16661.42,1704.76,14956.66,18331.189
GBR,2017,3,1,March 2017,19315.393,1945.946,17369.447,21226.488
GBR,2017,4,1,April 2017,22138.439,1973.272,20165.167,24078.63
GBR,2017,5,1,May 2017,23581.805,2041.056,21540.749,25589.828
GBR,2017,6,1,June 2017,25255.767,2094.002,23161.765,27318.167
GBR,2017,7,1,July 2017,27616.26,2146.262,25469.998,29705.623
GBR,2017,8,1,August 2017,28151.384,2183.853,25967.531,30306.249
GBR,2017,9,1,September 2017,25668.788,2039.696,23629.092,27632.202
GBR,2017,10,1,October 2017,23215.001,2051.158,21163.843,25257.177
GBR,2017,11,1,November 2017,17651.755,1871.969,15779.786,19495.269
GBR,2017,12,1,December 2017,18535.729,1757.473,16778.256,20259.907
GRC,2010,1,1,January 2010,1225.835,502.672,723.163,1051.703
GRC,2010,2,1,February 2010,1095.128,460.193,634.935,952.745
GRC,2010,3,1,March 2010,1383.457,505.213,878.244,1165.97
GRC,2010,4,1,April 2010,1669.686,539.686,1130.0,1259.031
GRC,2010,5,1,May 2010,3122.08,534.886,2587.194,1346.739
GRC,2010,6,1,June 2010,4044.552,556.869,3487.683,1436.857
GRC,2010,7,1,July 2010,5185.291,676.585,4508.706,1699.296
GRC,2010,8,1,August 2010,5485.981,696.262,4789.719,1714.878
GRC,2010,9,1,September 2010,4385.964,590.305,3795.659,1508.085
GRC,2010,10,1,October 2010,2657.051,496.128,2160.923,1314.154
GRC,2010,11,1,November 2010,1175.718,431.028,744.69,989.816
GRC,2010,12,1,December 2010,1157.329,393.051,764.278,972.678
GRC,2011,1,1,January 2011,1065.253,368.876,696.377,1400.622
GRC,2011,2,1,February 2011,932.804,342.58,590.224,1249.885
GRC,2011,3,1,March 2011,1178.419,399.492,778.927,1543.346
GRC,2011,4,1,April 2011,1819.762,481.733,1338.029,2251.047
GRC,2011,5,1,May 2011,3265.986,512.605,2753.381,3678.646
GRC,2011,6,1,June 2011,4524.096,556.068,3968.028,4949.122
GRC,2011,7,1,July 2011,5653.529,667.485,4986.044,6146.295
GRC,2011,8,1,August 2011,5797.464,678.771,5118.693,6292.314
GRC,2011,9,1,September 2011,4706.546,575.981,4130.565,5137.591
GRC,2011,10,1,October 2011,2732.079,466.111,2265.968,3125.379
GRC,2011,11,1,November 2011,1035.114,345.748,689.366,1350.913
GRC,2011,12,1,December 2011,1059.687,355.463,704.224,1388.741
GRC,2012,1,1,January 2012,971.14,334.873,636.267,1282.224
GRC,2012,2,1,February 2012,856.022,320.898,535.124,1152.609
GRC,2012,3,1,March 2012,1059.203,379.392,679.811,1408.383
GRC,2012,4,1,April 2012,1765.467,465.099,1300.368,2167.521
GRC,2012,5,1,May 2012,2971.253,446.156,2525.097,3316.33
GRC,2012,6,1,June 2012,4307.437,504.385,3803.052,4649.344
GRC,2012,7,1,July 2012,5446.517,609.398,4837.119,5860.505
GRC,2012,8,1,August 2012,5629.745,612.001,5017.744,6032.362
GRC,2012,9,1,September 2012,4613.948,544.296,4069.652,4992.52
GRC,2012,10,1,October 2012,2478.639,436.371,2042.268,2784.01
GRC,2012,11,1,November 2012,1005.551,337.577,667.974,1313.852
GRC,2012,12,1,December 2012,977.414,328.513,648.901,1283.292
GRC,2013,1,1,January 2013,868.161,307.178,560.983,1153.939
GRC,2013,2,1,February 2013,804.904,311.141,493.763,1089.967
GRC,2013,3,1,March 2013,1020.534,350.676,669.858,1341.721
GRC,2013,4,1,April 2013,1518.73,386.012,1132.718,1854.278
GRC,2013,5,1,May 2013,3348.977,462.433,2886.544,3697.961
GRC,2013,6,1,June 2013,4735.479,520.462,4215.017,5000.618
GRC,2013,7,1,July 2013,5768.258,599.215,5169.043,6176.12
GRC,2013,8,1,August 2013,6073.082,605.316,5467.766,6482.684
GRC,2013,9,1,September 2013,5011.62,539.763,4471.857,5381.309
GRC,2013,10,1,October 2013,2791.126,443.304,2347.822,3150.536
GRC,2013,11,1,November 2013,1047.697,334.348,713.349,1358.085
GRC,2013,12,1,December 2013,1035.366,338.257,697.109,1353.987
GRC,2014,1,1,January 2014,943.218,313.948,629.27,1227.692
GRC,2014,2,1,February 2014,887.154,311.736,575.418,1167.427
GRC,2014,3,1,March 2014,1079.638,355.812,723.826,1397.93
GRC,2014,4,1,April 2014,1955.11,506.289,1448.821,2401.483
GRC,2014,5,1,May 2014,3771.893,546.951,3224.942,4214.668
GRC,2014,6,1,June 2014,5377.59,622.138,4755.452,5871.86
GRC,2014,7,1,July 2014,6628.494,729.48,5899.014,7187.775
GRC,2014,8,1,August 2014,7000.561,744.87,6255.691,7567.171
GRC,2014,9,1,September 2014,5542.649,660.196,4882.453,6091.87
GRC,2014,10,1,October 2014,3309.727,569.877,2739.85,3811.47
GRC,2014,11,1,November 2014,1319.184,450.509,868.675,1736.149
GRC,2014,12,1,December 2014,1302.615,455.35,847.265,1718.316
GRC,2015,1,1,January 2015,1193.377,433.886,759.491,1597.905
GRC,2015,2,1,February 2015,1091.972,405.795,686.177,1464.537
GRC,2015,3,1,March 2015,1347.345,465.077,882.268,1775.845
GRC,2015,4,1,April 2015,2227.095,592.102,1634.993,2755.731
GRC,2015,5,1,May 2015,4112.577,651.95,3460.627,4668.647
GRC,2015,6,1,June 2015,5617.275,756.231,4861.044,6250.706
GRC,2015,7,1,July 2015,7014.031,871.959,6142.072,7718.782
GRC,2015,8,1,August 2015,7427.749,894.473,6533.276,8157.711
GRC,2015,9,1,September 2015,5810.847,752.306,5058.541,6423.533
GRC,2015,10,1,October 2015,3382.557,615.541,2767.016,3940.105
GRC,2015,11,1,November 2015,1452.899,528.86,924.039,1953.342
GRC,2015,12,1,December 2015,1418.678,513.826,904.852,1903.146
GRC,2016,1,1,January 2016,1295.643,490.361,805.282,1758.987
GRC,2016,2,1,February 2016,1260.146,505.011,755.135,1731.363
GRC,2016,3,1,March 2016,1564.712,576.381,988.331,2109.486
GRC,2016,4,1,April 2016,2258.706,596.568,1662.138,2848.614
GRC,2016,5,1,May 2016,4371.155,730.513,3640.642,5025.89
GRC,2016,6,1,June 2016,5758.329,784.814,4973.515,6479.404
GRC,2016,7,1,July 2016,7576.26,933.341,6642.919,8409.542
GRC,2016,8,1,August 2016,7785.589,945.824,6839.765,8628.98
GRC,2016,9,1,September 2016,6417.788,838.266,5579.522,7174.689
GRC,2016,10,1,October 2016,4022.715,664.327,3358.388,4657.176
GRC,2016,11,1,November 2016,1604.824,550.572,1054.252,2117.221
GRC,2016,12,1,December 2016,1627.504,560.203,1067.301,2154.011
GRC,2017,1,1,January 2017,1437.783,488.6,949.183,1901.782
GRC,2017,2,1,February 2017,1339.482,498.68,840.802,1808.568
GRC,2017,3,1,March 2017,1662.534,572.327,1090.207,2201.038
GRC,2017,4,1,April 2017,2816.56,627.919,2188.641,3254.073
GRC,2017,5,1,May 2017,4752.752,700.425,4052.327,5269.606
GRC,2017,6,1,June 2017,6664.081,831.71,5832.371,7276.57
GRC,2017,7,1,July 2017,8228.022,983.434,7244.588,9018.342
GRC,2017,8,1,August 2017,8336.358,979.219,7357.139,9221.087
GRC,2017,9,1,September 2017,7006.85,865.541,6141.309,7830.958
GRC,2017,10,1,October 2017,4484.004,742.615,3741.389,5307.219
GRC,2017,11,1,November 2017,1751.236,535.821,1215.415,2278.112
GRC,2017,12,1,December 2017,1691.066,508.648,1182.418,2162.606
HRV,2010,1,1,January 2010,139.033,26.326,112.707,171.521
HRV,2010,2,1,February 2010,120.439,25.179,95.26,152.814
HRV,2010,3,1,March 2010,168.552,30.948,137.604,205.964
HRV,2010,4,1,April 2010,236.397,30.814,205.583,273.886
HRV,2010,5,1,May 2010,449.899,39.067,410.832,495.205
HRV,2010,6,1,June 2010,580.173,41.956,538.217,619.344
HRV,2010,7,1,July 2010,806.225,47.664,758.561,852.694
HRV,2010,8,1,August 2010,840.333,49.234,791.099,887.151
HRV,2010,9,1,September 2010,624.156,43.948,580.208,671.767
HRV,2010,10,1,October 2010,374.507,38.109,336.398,419.384
HRV,2010,11,1,November 2010,178.953,29.623,149.33,216.579
HRV,2010,12,1,December 2010,158.747,29.792,128.955,194.313
HRV,2011,1,1,January 2011,153.339,26.339,127.0,187.074
HRV,2011,2,1,February 2011,138.53,25.798,112.732,169.407
HRV,2011,3,1,March 2011,180.339,30.807,149.532,220.373
HRV,2011,4,1,April 2011,325.456,41.934,283.522,371.02
HRV,2011,5,1,May 2011,473.513,47.105,426.408,534.959
HRV,2011,6,1,June 2011,614.351,49.845,564.506,681.085
HRV,2011,7,1,July 2011,854.38,55.87,798.51,929.816
HRV,2011,8,1,August 2011,843.311,56.114,787.197,917.487
HRV,2011,9,1,September 2011,658.544,53.612,604.932,729.792
HRV,2011,10,1,October 2011,401.534,45.077,356.457,457.658
HRV,2011,11,1,November 2011,183.934,30.313,153.621,216.542
HRV,2011,12,1,December 2011,162.005,27.964,134.041,191.576
HRV,2012,1,1,January 2012,150.95,25.491,125.459,178.485
HRV,2012,2,1,February 2012,130.763,22.3,108.463,156.916
HRV,2012,3,1,March 2012,187.426,29.224,158.202,220.221
HRV,2012,4,1,April 2012,335.479,36.911,298.568,378.056
HRV,2012,5,1,May 2012,512.233,40.599,471.634,561.357
HRV,2012,6,1,June 2012,709.014,47.627,661.387,768.827
HRV,2012,7,1,July 2012,928.203,52.811,875.392,995.691
HRV,2012,8,1,August 2012,908.165,53.251,854.914,991.451
HRV,2012,9,1,September 2012,758.058,51.946,706.112,821.345
HRV,2012,10,1,October 2012,439.787,41.19,398.597,486.817
HRV,2012,11,1,November 2012,193.347,31.338,162.009,228.151
HRV,2012,12,1,December 2012,169.207,28.117,141.09,199.387
HRV,2013,1,1,January 2013,159.163,27.197,131.966,188.57
HRV,2013,2,1,February 2013,140.794,24.142,116.652,169.364
HRV,2013,3,1,March 2013,211.298,31.647,179.651,246.391
HRV,2013,4,1,April 2013,339.615,35.087,304.528,379.705
HRV,2013,5,1,May 2013,560.226,38.746,521.48,601.547
HRV,2013,6,1,June 2013,755.721,44.808,710.913,808.904
HRV,2013,7,1,July 2013,977.493,51.141,926.352,1037.84
HRV,2013,8,1,August 2013,1000.912,52.032,948.88,1060.036
HRV,2013,9,1,September 2013,768.825,45.996,722.829,823.64
HRV,2013,10,1,October 2013,460.88,36.315,424.565,502.793
HRV,2013,11,1,November 2013,178.92,26.659,152.261,207.847
HRV,2013,12,1,December 2013,168.6,27.803,140.797,198.117
HRV,2014,1,1,January 2014,153.122,26.079,127.043,181.353
HRV,2014,2,1,February 2014,141.801,23.937,117.864,166.773
HRV,2014,3,1,March 2014,186.427,30.106,156.321,218.519
HRV,2014,4,1,April 2014,375.079,35.299,339.78,412.31
HRV,2014,5,1,May 2014,602.715,41.013,561.702,648.714
HRV,2014,6,1,June 2014,794.425,48.658,745.767,847.701
HRV,2014,7,1,July 2014,1093.161,52.863,1040.298,1151.257
HRV,2014,8,1,August 2014,1105.922,56.268,1049.654,1165.55
HRV,2014,9,1,September 2014,815.629,48.805,766.824,868.554
HRV,2014,10,1,October 2014,489.393,43.358,446.035,534.273
HRV,2014,11,1,November 2014,198.128,30.181,167.947,229.925
HRV,2014,12,1,December 2014,184.995,28.643,156.352,213.886
HRV,2015,1,1,January 2015,166.761,25.659,141.102,193.465
HRV,2015,2,1,February 2015,155.406,24.575,130.831,181.546
HRV,2015,3,1,March 2015,216.813,31.96,184.853,249.431
HRV,2015,4,1,April 2015,380.684,33.38,347.304,416.361
HRV,2015,5,1,May 2015,658.218,41.421,616.797,705.736
HRV,2015,6,1,June 2015,839.919,46.232,793.687,891.878
HRV,2015,7,1,July 2015,1152.439,54.5,1097.939,1210.663
HRV,2015,8,1,August 2015,1172.321,56.186,1116.135,1234.143
HRV,2015,9,1,September 2015,883.847,51.123,832.724,939.976
HRV,2015,10,1,October 2015,547.767,42.904,504.863,592.732
HRV,2015,11,1,November 2015,208.369,30.557,177.812,240.767
HRV,2015,12,1,December 2015,189.154,28.241,160.913,219.4
HRV,2016,1,1,January 2016,173.905,26.243,147.662,200.869
HRV,2016,2,1,February 2016,174.996,25.718,149.278,201.899
HRV,2016,3,1,March 2016,243.427,34.704,208.723,279.81
HRV,2016,4,1,April 2016,389.458,33.182,356.276,425.404
HRV,2016,5,1,May 2016,715.45,42.213,673.237,762.717
HRV,2016,6,1,June 2016,963.074,46.433,916.641,1014.513
HRV,2016,7,1,July 2016,1383.725,57.807,1325.918,1446.194
HRV,2016,8,1,August 2016,1322.025,61.312,1260.713,1386.28
HRV,2016,9,1,September 2016,1012.613,53.14,959.473,1069.345
HRV,2016,10,1,October 2016,656.37,43.03,613.34,702.733
HRV,2016,11,1,November 2016,230.064,32.644,197.42,264.239
HRV,2016,12,1,December 2016,210.356,31.427,178.929,243.264
HRV,2017,1,1,January 2017,192.291,27.201,165.09,220.667
HRV,2017,2,1,February 2017,177.653,24.276,153.377,202.617
HRV,2017,3,1,March 2017,239.268,31.382,207.886,270.699
HRV,2017,4,1,April 2017,527.746,40.22,487.526,569.083
HRV,2017,5,1,May 2017,841.81,44.274,797.536,891.0
HRV,2017,6,1,June 2017,1171.531,54.394,1117.137,1231.682
HRV,2017,7,1,July 2017,1647.474,62.581,1584.893,1718.385
HRV,2017,8,1,August 2017,1577.489,65.067,1512.422,1644.995
HRV,2017,9,1,September 2017,1220.104,57.176,1162.928,1282.33
HRV,2017,10,1,October 2017,746.623,49.636,696.987,798.329
HRV,2017,11,1,November 2017,264.337,36.745,227.592,303.495
HRV,2017,12,1,December 2017,236.727,33.657,203.07,272.069
HUN,2011,7,1,July 2011,948.208,0.315,947.893,950.396
HUN,2013,6,1,June 2013,789.589,0.163,789.426,796.771
HUN,2013,8,1,August 2013,858.503,0.151,858.352,864.431
HUN,2014,12,1,December 2014,670.599,0.159,670.44,678.573
HUN,2016,2,1,February 2016,697.059,0.003,697.056,701.651
HUN,2016,3,1,March 2016,861.675,0.005,861.67,866.982
HUN,2016,4,1,April 2016,945.56,0.01,945.55,949.005
HUN,2016,6,1,June 2016,1075.345,0.148,1075.197,1081.043
HUN,2016,7,1,July 2016,1183.436,0.002,1183.434,1189.071
HUN,2016,8,1,August 2016,1176.956,0.017,1176.939,1182.502
HUN,2016,9,1,September 2016,1121.01,0.005,1121.005,1126.442
HUN,2016,11,1,November 2016,884.785,0.005,884.78,889.524
HUN,2017,1,1,January 2017,831.89,0.004,831.886,837.966
HUN,2017,2,1,February 2017,799.446,0.006,799.44,803.184
HUN,2017,3,1,March 2017,960.414,0.002,960.412,965.193
HUN,2017,5,1,May 2017,1157.938,0.001,1157.937,1165.316
HUN,2017,6,1,June 2017,1220.774,0.003,1220.771,1227.566
HUN,2017,9,1,September 2017,1273.144,0.01,1273.134,1279.104
HUN,2017,11,1,November 2017,1037.359,0.01,1037.349,1041.351
IRL,2010,1,1,January 2010,1488.034,30.502,1457.532,1522.53
IRL,2010,2,1,February 2010,1548.15,38.198,1509.952,1579.746
IRL,2010,3,1,March 2010,1865.279,44.373,1820.906,1898.331
IRL,2010,4,1,April 2010,1464.44,25.856,1438.584,1468.642
IRL,2010,5,1,May 2010,1968.408,29.101,1939.307,1963.063
IRL,2010,6,1,June 2010,2294.144,31.66,2262.484,2293.577
IRL,2010,7,1,July 2010,2576.637,32.057,2544.58,2573.337
IRL,2010,8,1,August 2010,2570.129,30.425,2539.704,2560.284
IRL,2010,9,1,September 2010,2191.603,31.42,2160.183,2188.856
IRL,2010,10,1,October 2010,2127.415,31.829,2095.586,2126.463
IRL,2010,11,1,November 2010,1607.649,20.104,1587.545,1620.013
IRL,2010,12,1,December 2010,1392.322,14.491,1377.831,1407.114
IRL,2011,1,1,January 2011,1453.074,12.154,1440.92,1461.046
IRL,2011,2,1,February 2011,1450.602,10.446,1440.156,1459.872
IRL,2011,3,1,March 2011,1756.104,13.247,1742.857,1764.086
IRL,2011,4,1,April 2011,1953.483,11.666,1941.817,1957.019
IRL,2011,5,1,May 2011,2168.082,12.253,2155.829,2165.212
IRL,2011,6,1,June 2011,2318.567,13.401,2305.166,2317.293
IRL,2011,7,1,July 2011,2591.962,11.993,2579.969,2587.117
IRL,2011,8,1,August 2011,2523.797,8.635,2515.162,2516.064
IRL,2011,9,1,September 2011,2140.421,6.234,2134.187,2137.717
IRL,2011,10,1,October 2011,1945.142,5.054,1940.088,1940.184
IRL,2011,11,1,November 2011,1557.258,4.489,1552.769,1560.022
IRL,2011,12,1,December 2011,1504.397,4.34,1500.057,1517.416
IRL,2012,1,1,January 2012,1381.847,3.091,1378.756,1382.306
IRL,2012,2,1,February 2012,1419.713,4.15,1415.563,1417.52
IRL,2012,3,1,March 2012,1732.08,3.898,1728.182,1743.271
IRL,2012,4,1,April 2012,1960.461,4.079,1956.382,1961.158
IRL,2012,5,1,May 2012,2125.365,4.545,2120.82,2118.763
IRL,2012,6,1,June 2012,2367.876,4.826,2363.05,2354.731
IRL,2012,7,1,July 2012,2557.64,5.475,2552.165,2530.557
IRL,2012,8,1,August 2012,2548.058,5.965,2542.093,2530.856
IRL,2012,9,1,September 2012,2238.958,4.861,2234.097,2227.895
IRL,2012,10,1,October 2012,2074.65,4.825,2069.825,2064.069
IRL,2012,11,1,November 2012,1612.965,3.85,1609.115,1611.066
IRL,2012,12,1,December 2012,1574.476,4.095,1570.381,1568.684
IRL,2013,1,1,January 2013,1394.689,3.518,1391.171,1396.416
IRL,2013,2,1,February 2013,1405.008,3.504,1401.504,1401.712
IRL,2013,3,1,March 2013,1860.162,3.88,1856.282,1852.295
IRL,2013,4,1,April 2013,1969.497,4.185,1965.312,1956.665
IRL,2013,5,1,May 2013,2272.742,5.013,2267.729,2258.256
IRL,2013,6,1,June 2013,2485.996,4.791,2481.205,2472.113
IRL,2013,7,1,July 2013,2712.369,6.075,2706.294,2694.126
IRL,2013,8,1,August 2013,2680.247,6.804,2673.443,2659.068
IRL,2013,9,1,September 2013,2301.19,5.891,2295.299,2286.523
IRL,2013,10,1,October 2013,2162.067,4.865,2157.202,2151.911
IRL,2013,11,1,November 2013,1681.008,4.137,1676.871,1676.308
IRL,2013,12,1,December 2013,1678.665,4.418,1674.247,1684.638
IRL,2014,1,1,January 2014,1503.799,3.023,1500.776,1502.613
IRL,2014,2,1,February 2014,1492.142,3.044,1489.098,1488.993
IRL,2014,3,1,March 2014,1797.047,4.079,1792.968,1789.589
IRL,2014,4,1,April 2014,2217.914,5.061,2212.853,2205.954
IRL,2014,5,1,May 2014,2411.882,5.771,2406.111,2396.605
IRL,2014,6,1,June 2014,2628.941,5.046,2623.895,2614.845
IRL,2014,7,1,July 2014,2871.256,6.599,2864.657,2859.458
IRL,2014,8,1,August 2014,2861.199,6.733,2854.466,2842.828
IRL,2014,9,1,September 2014,2461.078,5.83,2455.248,2449.552
IRL,2014,10,1,October 2014,2365.394,5.397,2359.997,2354.152
IRL,2014,11,1,November 2014,1860.815,5.587,1855.228,1858.251
IRL,2014,12,1,December 2014,1839.359,5.447,1833.912,1836.456
IRL,2015,1,1,January 2015,1696.795,4.139,1692.656,1693.206
IRL,2015,2,1,February 2015,1715.433,4.65,1710.783,1710.483
IRL,2015,3,1,March 2015,2113.431,5.365,2108.066,2110.499
IRL,2015,4,1,April 2015,2391.401,5.776,2385.625,2379.4
IRL,2015,5,1,May 2015,2667.991,5.971,2662.02,2659.377
IRL,2015,6,1,June 2015,2991.649,6.447,2985.202,2985.435
IRL,2015,7,1,July 2015,3237.804,7.308,3230.496,3241.48
IRL,2015,8,1,August 2015,3150.799,7.949,3142.85,3148.981
IRL,2015,9,1,September 2015,2737.235,6.397,2730.838,2739.41
IRL,2015,10,1,October 2015,2686.258,6.906,2679.352,2690.061
IRL,2015,11,1,November 2015,2116.104,4.914,2111.19,2117.331
IRL,2015,12,1,December 2015,2040.12,5.33,2034.79,2048.834
IRL,2016,1,1,January 2016,1946.331,4.457,1941.874,1957.068
IRL,2016,2,1,February 2016,1981.597,4.974,1976.623,1986.315
IRL,2016,3,1,March 2016,2460.497,6.266,2454.231,2463.464
IRL,2016,4,1,April 2016,2584.486,7.048,2577.438,2581.771
IRL,2016,5,1,May 2016,2931.551,7.453,2924.098,2929.512
IRL,2016,6,1,June 2016,3254.976,8.189,3246.787,3255.849
IRL,2016,7,1,July 2016,3511.306,8.138,3503.168,3507.923
IRL,2016,8,1,August 2016,3435.748,8.357,3427.391,3432.009
IRL,2016,9,1,September 2016,3005.348,7.138,2998.21,3004.276
IRL,2016,10,1,October 2016,2900.82,7.164,2893.656,2901.914
IRL,2016,11,1,November 2016,2301.847,6.122,2295.725,2304.823
IRL,2016,12,1,December 2016,2281.202,6.482,2274.72,2296.262
IRL,2017,1,1,January 2017,2111.631,5.146,2106.485,2128.618
IRL,2017,2,1,February 2017,2047.024,5.654,2041.37,2055.811
IRL,2017,3,1,March 2017,2488.422,6.568,2481.854,2494.948
IRL,2017,4,1,April 2017,2873.909,7.401,2866.508,2879.31
IRL,2017,5,1,May 2017,3035.462,7.778,3027.684,3040.486
IRL,2017,6,1,June 2017,3409.826,8.018,3401.808,3415.362
IRL,2017,7,1,July 2017,3679.83,9.782,3670.048,3687.474
IRL,2017,8,1,August 2017,3615.767,8.86,3606.907,3625.638
IRL,2017,9,1,September 2017,3174.995,7.312,3167.683,3180.182
IRL,2017,10,1,October 2017,2993.256,7.218,2986.038,3005.291
IRL,2017,11,1,November 2017,2442.353,6.37,2435.983,2450.337
IRL,2017,12,1,December 2017,2399.296,6.88,2392.416,2419.815
ISL,2017,5,1,May 2017,248.659,0.231,248.428,713.9
ISL,2017,6,1,June 2017,927.292,0.322,926.97,931.048
ISL,2017,7,1,July 2017,1097.598,0.488,1097.11,1099.963
ISL,2017,8,1,August 2017,1079.073,0.34,1078.733,1081.409
ISL,2017,9,1,September 2017,864.81,0.378,864.432,869.063
ISL,2017,10,1,October 2017,725.636,1.007,724.629,729.563
ISL,2017,11,1,November 2017,593.395,1.281,592.114,594.789
ISL,2017,12,1,December 2017,605.834,1.157,604.677,607.176
ITA,2010,1,1,January 2010,6698.291,1940.711,4757.58,8649.425
ITA,2010,2,1,February 2010,6415.124,1939.762,4475.362,8356.669
ITA,2010,3,1,March 2010,8049.844,2258.398,5791.446,10319.421
ITA,2010,4,1,April 2010,7983.409,2252.394,5731.015,10232.167
ITA,2010,5,1,May 2010,9723.619,2645.625,7077.994,12363.651
ITA,2010,6,1,June 2010,10208.827,2773.869,7434.958,12960.887
ITA,2010,7,1,July 2010,11618.856,3030.654,8588.202,14636.892
ITA,2010,8,1,August 2010,12346.536,2955.507,9391.029,15294.989
ITA,2010,9,1,September 2010,10860.953,2862.511,7998.442,13738.473
ITA,2010,10,1,October 2010,9983.971,2654.007,7329.964,12659.63
ITA,2010,11,1,November 2010,7654.898,2290.705,5364.193,9963.88
ITA,2010,12,1,December 2010,7520.625,2335.763,5184.862,9872.149
ITA,2011,1,1,January 2011,7466.518,2104.02,5362.498,9585.695
ITA,2011,2,1,February 2011,6745.67,2001.624,4744.046,8757.814
ITA,2011,3,1,March 2011,8515.864,2401.76,6114.104,10917.127
ITA,2011,4,1,April 2011,9660.975,2599.31,7061.665,12247.391
ITA,2011,5,1,May 2011,10282.959,2787.482,7495.477,13059.619
ITA,2011,6,1,June 2011,10973.302,2994.152,7979.15,13930.525
ITA,2011,7,1,July 2011,12510.013,3272.208,9237.805,15736.154
ITA,2011,8,1,August 2011,12830.224,3163.115,9667.109,15943.778
ITA,2011,9,1,September 2011,11512.1,3071.0,8441.1,14572.552
ITA,2011,10,1,October 2011,10338.854,2770.698,7568.156,13101.662
ITA,2011,11,1,November 2011,7661.389,2343.029,5318.36,10008.09
ITA,2011,12,1,December 2011,7728.799,2419.482,5309.317,10143.898
ITA,2012,1,1,January 2012,7388.814,2129.521,5259.293,9545.702
ITA,2012,2,1,February 2012,6638.336,1927.704,4710.632,8583.453
ITA,2012,3,1,March 2012,8414.87,2351.32,6063.55,10767.453
