ISO3,Year,Month,Total,Domestic,International,Total_OS,ADM_name,Date,Name,Type
FRA,2012,5,11431.852,2364.142,9067.71,13011.989,France,2012-05-27,Whit Sunday,Observance
FRA,2012,5,11431.852,2364.142,9067.71,13011.989,France,2012-05-01,Labor Day / May Day,Public holiday
FRA,2012,5,11431.852,2364.142,9067.71,13011.989,France,2012-05-08,WWII Victory Day,Public holiday
FRA,2012,5,11431.852,2364.142,9067.71,13011.989,France,2012-05-17,Ascension Day,Public holiday
FRA,2012,5,11431.852,2364.142,9067.71,13011.989,France,2012-05-28,Whit Monday,Public holiday
FRA,2012,6,11922.585,2556.94,9365.645,13672.697,France,2012-06-07,Mother's Day,Observance
FRA,2012,6,11922.585,2556.94,9365.645,13672.697,France,2012-06-17,Father's Day,Observance
FRA,2012,7,13536.826,2757.863,10778.963,15163.082,France,2012-07-14,Bastille Day,Public holiday
FRA,2012,8,13192.853,2489.598,10703.255,14555.109,France,2012-08-15,Assumption of Mary,Public holiday
FRA,2012,11,9179.142,2196.759,6982.383,10710.218,France,2012-11-01,All Saints' Day,Public holiday
FRA,2012,11,9179.142,2196.759,6982.383,10710.218,France,2012-11-11,Armistice Day,Public holiday
FRA,2012,12,9310.893,2249.436,7061.457,10720.771,France,2012-12-26,St Stephen's Day,Local holiday
FRA,2012,12,9310.893,2249.436,7061.457,10720.771,France,2012-12-24,Christmas Eve,Observance
FRA,2012,12,9310.893,2249.436,7061.457,10720.771,France,2012-12-31,New Year's Eve,Observance
FRA,2012,12,9310.893,2249.436,7061.457,10720.771,France,2012-12-25,Christmas Day,Public holiday
FRA,2013,1,8648.378,2029.49,6618.888,9727.721,France,2013-01-01,New Year's Day,Public holiday
FRA,2013,3,10306.089,2305.712,8000.377,11614.362,France,2013-03-29,Good Friday,Local holiday
FRA,2013,3,10306.089,2305.712,8000.377,11614.362,France,2013-03-31,Easter Sunday,Observance
FRA,2013,4,11183.932,2418.892,8765.04,12642.214,France,2013-04-01,Easter Monday,Public holiday
FRA,2013,5,12105.1,2498.755,9606.345,13564.006,France,2013-05-19,Whit Sunday,Observance
FRA,2013,5,12105.1,2498.755,9606.345,13564.006,France,2013-05-26,Mother's Day,Observance
FRA,2013,5,12105.1,2498.755,9606.345,13564.006,France,2013-05-01,Labor Day / May Day,Public holiday
FRA,2013,5,12105.1,2498.755,9606.345,13564.006,France,2013-05-08,WWII Victory Day,Public holiday
FRA,2013,5,12105.1,2498.755,9606.345,13564.006,France,2013-05-09,Ascension Day,Public holiday
FRA,2013,5,12105.1,2498.755,9606.345,13564.006,France,2013-05-20,Whit Monday,Public holiday
FRA,2013,6,12210.129,2578.634,9631.495,13791.385,France,2013-06-16,Father's Day,Observance
FRA,2013,7,13550.913,2809.231,10741.682,15019.54,France,2013-07-14,Bastille Day,Public holiday
FRA,2013,8,13836.436,2582.065,11254.371,14999.451,France,2013-08-15,Assumption of Mary,Public holiday
FRA,2013,11,9203.807,2176.129,7027.678,10641.99,France,2013-11-01,All Saints' Day,Public holiday
FRA,2013,11,9203.807,2176.129,7027.678,10641.99,France,2013-11-11,Armistice Day,Public holiday
FRA,2013,12,9714.737,2313.838,7400.899,11095.779,France,2013-12-26,St Stephen's Day,Local holiday
FRA,2013,12,9714.737,2313.838,7400.899,11095.779,France,2013-12-24,Christmas Eve,Observance
FRA,2013,12,9714.737,2313.838,7400.899,11095.779,France,2013-12-31,New Year's Eve,Observance
FRA,2013,12,9714.737,2313.838,7400.899,11095.779,France,2013-12-25,Christmas Day,Public holiday
FRA,2014,1,9064.682,2052.571,7012.111,10187.663,France,2014-01-01,New Year's Day,Public holiday
FRA,2014,4,11763.853,2398.588,9365.265,13245.209,France,2014-04-18,Good Friday,Local holiday
FRA,2014,4,11763.853,2398.588,9365.265,13245.209,France,2014-04-20,Easter Sunday,Observance
FRA,2014,4,11763.853,2398.588,9365.265,13245.209,France,2014-04-21,Easter Monday,Public holiday
FRA,2014,5,12405.522,2386.227,10019.295,13904.063,France,2014-05-25,Mother's Day,Observance
FRA,2014,5,12405.522,2386.227,10019.295,13904.063,France,2014-05-01,Labor Day / May Day,Public holiday
FRA,2014,5,12405.522,2386.227,10019.295,13904.063,France,2014-05-08,WWII Victory Day,Public holiday
FRA,2014,5,12405.522,2386.227,10019.295,13904.063,France,2014-05-29,Ascension Day,Public holiday
FRA,2014,6,12867.582,2672.673,10194.909,14605.145,France,2014-06-08,Whit Sunday,Observance
FRA,2014,6,12867.582,2672.673,10194.909,14605.145,France,2014-06-15,Father's Day,Observance
FRA,2014,6,12867.582,2672.673,10194.909,14605.145,France,2014-06-09,Whit Monday,Public holiday
FRA,2014,7,13913.622,2731.1,11182.522,15402.771,France,2014-07-14,Bastille Day,Public holiday
FRA,2014,8,14548.741,2536.819,12011.922,15760.504,France,2014-08-15,Assumption of Mary,Public holiday
FRA,2014,11,9364.723,2114.97,7249.753,10806.697,France,2014-11-01,All Saints' Day,Public holiday
FRA,2014,11,9364.723,2114.97,7249.753,10806.697,France,2014-11-11,Armistice Day,Public holiday
FRA,2014,12,10030.55,2314.652,7715.898,11452.142,France,2014-12-26,St Stephen's Day,Local holiday
FRA,2014,12,10030.55,2314.652,7715.898,11452.142,France,2014-12-24,Christmas Eve,Observance
FRA,2014,12,10030.55,2314.652,7715.898,11452.142,France,2014-12-31,New Year's Eve,Observance
FRA,2014,12,10030.55,2314.652,7715.898,11452.142,France,2014-12-25,Christmas Day,Public holiday
FRA,2015,1,9330.402,2053.546,7276.856,10406.368,France,2015-01-01,New Year's Day,Public holiday
FRA,2015,4,11754.598,2330.996,9423.602,13109.483,France,2015-04-03,Good Friday,Local holiday
FRA,2015,4,11754.598,2330.996,9423.602,13109.483,France,2015-04-05,Easter Sunday,Observance
FRA,2015,4,11754.598,2330.996,9423.602,13109.483,France,2015-04-06,Easter Monday,Public holiday
FRA,2015,5,12887.801,2446.547,10441.254,14355.328,France,2015-05-24,Whit Sunday,Observance
FRA,2015,5,12887.801,2446.547,10441.254,14355.328,France,2015-05-31,Mother's Day,Observance
FRA,2015,5,12887.801,2446.547,10441.254,14355.328,France,2015-05-01,Labor Day / May Day,Public holiday
FRA,2015,5,12887.801,2446.547,10441.254,14355.328,France,2015-05-08,WWII Victory Day,Public holiday
FRA,2015,5,12887.801,2446.547,10441.254,14355.328,France,2015-05-14,Ascension Day,Public holiday
FRA,2015,5,12887.801,2446.547,10441.254,14355.328,France,2015-05-25,Whit Monday,Public holiday
FRA,2015,6,12990.793,2594.716,10396.077,14621.799,France,2015-06-21,Father's Day,Observance
FRA,2015,7,14637.298,2703.031,11934.267,16029.529,France,2015-07-14,Bastille Day,Public holiday
FRA,2015,8,15051.15,2531.99,12519.16,16180.428,France,2015-08-15,Assumption of Mary,Public holiday
FRA,2015,11,9279.859,2061.323,7218.536,10646.689,France,2015-11-01,All Saints' Day,Public holiday
FRA,2015,11,9279.859,2061.323,7218.536,10646.689,France,2015-11-11,Armistice Day,Public holiday
FRA,2015,12,9891.773,2258.917,7632.856,11222.338,France,2015-12-26,St Stephen's Day,Local holiday
FRA,2015,12,9891.773,2258.917,7632.856,11222.338,France,2015-12-24,Christmas Eve,Observance
FRA,2015,12,9891.773,2258.917,7632.856,11222.338,France,2015-12-31,New Year's Eve,Observance
FRA,2015,12,9891.773,2258.917,7632.856,11222.338,France,2015-12-25,Christmas Day,Public holiday
FRA,2016,1,9500.484,2074.25,7426.234,10881.72,France,2016-01-01,New Year's Day,Public holiday
FRA,2016,3,10771.06,2282.172,8488.888,12393.72,France,2016-03-25,Good Friday,Local holiday
FRA,2016,3,10771.06,2282.172,8488.888,12393.72,France,2016-03-27,Easter Sunday,Observance
FRA,2016,3,10771.06,2282.172,8488.888,12393.72,France,2016-03-28,Easter Monday,Public holiday
FRA,2016,5,13087.761,2531.212,10556.549,15108.878,France,2016-05-15,Whit Sunday,Observance
FRA,2016,5,13087.761,2531.212,10556.549,15108.878,France,2016-05-29,Mother's Day,Observance
FRA,2016,5,13087.761,2531.212,10556.549,15108.878,France,2016-05-01,Labor Day / May Day,Public holiday
FRA,2016,5,13087.761,2531.212,10556.549,15108.878,France,2016-05-05,Ascension Day,Public holiday
FRA,2016,5,13087.761,2531.212,10556.549,15108.878,France,2016-05-08,WWII Victory Day,Public holiday
FRA,2016,5,13087.761,2531.212,10556.549,15108.878,France,2016-05-16,Whit Monday,Public holiday
FRA,2016,6,13149.053,2630.333,10518.72,15309.791,France,2016-06-19,Father's Day,Observance
FRA,2016,7,15149.478,2756.897,12392.581,17197.245,France,2016-07-14,Bastille Day,Public holiday
FRA,2016,8,14964.678,2524.795,12439.883,16770.338,France,2016-08-15,Assumption of Mary,Public holiday
FRA,2016,11,9950.959,2208.258,7742.701,11627.789,France,2016-11-01,All Saints' Day,Public holiday
FRA,2016,11,9950.959,2208.258,7742.701,11627.789,France,2016-11-11,Armistice Day,Public holiday
FRA,2016,12,10935.721,2398.316,8537.405,12596.088,France,2016-12-26,St Stephen's Day,Local holiday
FRA,2016,12,10935.721,2398.316,8537.405,12596.088,France,2016-12-24,Christmas Eve,Observance
FRA,2016,12,10935.721,2398.316,8537.405,12596.088,France,2016-12-31,New Year's Eve,Observance
FRA,2016,12,10935.721,2398.316,8537.405,12596.088,France,2016-12-25,Christmas Day,Public holiday
FRA,2017,1,10253.846,2190.45,8063.396,11710.202,France,2017-01-01,New Year's Day,Public holiday
FRA,2017,4,13452.179,2529.702,10922.477,15367.587,France,2017-04-14,Good Friday,Local holiday
FRA,2017,4,13452.179,2529.702,10922.477,15367.587,France,2017-04-16,Easter Sunday,Observance
FRA,2017,4,13452.179,2529.702,10922.477,15367.587,France,2017-04-17,Easter Monday,Public holiday
FRA,2017,5,13616.813,2567.003,11049.81,15678.453,France,2017-05-28,Mother's Day,Observance
FRA,2017,5,13616.813,2567.003,11049.81,15678.453,France,2017-05-01,Labor Day / May Day,Public holiday
FRA,2017,5,13616.813,2567.003,11049.81,15678.453,France,2017-05-08,WWII Victory Day,Public holiday
FRA,2017,5,13616.813,2567.003,11049.81,15678.453,France,2017-05-25,Ascension Day,Public holiday
FRA,2017,6,13863.102,2781.151,11081.951,16145.985,France,2017-06-04,Whit Sunday,Observance
FRA,2017,6,13863.102,2781.151,11081.951,16145.985,France,2017-06-18,Father's Day,Observance
FRA,2017,6,13863.102,2781.151,11081.951,16145.985,France,2017-06-05,Whit Monday,Public holiday
FRA,2017,7,16130.763,2933.012,13197.751,18303.699,France,2017-07-14,Bastille Day,Public holiday
FRA,2017,8,15980.8,2675.968,13304.832,17884.698,France,2017-08-15,Assumption of Mary,Public holiday
FRA,2017,11,10657.504,2286.147,8371.357,11557.276,France,2017-11-01,All Saints' Day,Public holiday
FRA,2017,11,10657.504,2286.147,8371.357,11557.276,France,2017-11-11,Armistice Day,Public holiday
FRA,2017,12,11314.779,2414.973,8899.806,12979.816,France,2017-12-26,St Stephen's Day,Local holiday
FRA,2017,12,11314.779,2414.973,8899.806,12979.816,France,2017-12-24,Christmas Eve,Observance
FRA,2017,12,11314.779,2414.973,8899.806,12979.816,France,2017-12-31,New Year's Eve,Observance
FRA,2017,12,11314.779,2414.973,8899.806,12979.816,France,2017-12-25,Christmas Day,Public holiday
GBR,2010,1,12254.789,1380.903,10873.886,13585.092,Uk,2010-01-04,2nd January (substitute day),Local holiday
GBR,2010,1,12254.789,1380.903,10873.886,13585.092,Uk,2010-01-25,Burns Night,Local observance
GBR,2010,2,12471.114,1604.265,10866.849,14023.125,Uk,2010-02-14,Chinese New Year,Observance
GBR,2010,2,12471.114,1604.265,10866.849,14023.125,Uk,2010-02-14,Valentine's Day,Observance
GBR,2010,3,14614.54,1827.721,12786.819,16379.075,Uk,2010-03-17,St Patrick's Day,Local holiday
GBR,2010,3,14614.54,1827.721,12786.819,16379.075,Uk,2010-03-14,Mothering Sunday,Observance
GBR,2010,4,12613.558,1409.196,11204.362,13966.869,Uk,2010-04-05,Easter Monday,Local holiday
GBR,2010,4,12613.558,1409.196,11204.362,13966.869,Uk,2010-04-23,Shakespeare Day,Observance
GBR,2010,4,12613.558,1409.196,11204.362,13966.869,Uk,2010-04-23,St. George's Day,Observance
GBR,2010,4,12613.558,1409.196,11204.362,13966.869,Uk,2010-04-02,Good Friday,Public holiday
GBR,2010,5,16650.57,1687.884,14962.686,18268.444,Uk,2010-05-03,Early May Bank Holiday,Public holiday
GBR,2010,5,16650.57,1687.884,14962.686,18268.444,Uk,2010-05-31,Spring Bank Holiday,Public holiday
GBR,2010,6,18690.048,1934.658,16755.39,20550.443,Uk,2010-06-12,Queen's Birthday,Observance
GBR,2010,6,18690.048,1934.658,16755.39,20550.443,Uk,2010-06-20,Father's Day,Observance
GBR,2010,7,21122.342,2062.692,19059.65,23108.195,Uk,2010-07-12,Battle of the Boyne,Local holiday
GBR,2010,8,21397.885,2058.664,19339.221,23378.022,Uk,2010-08-02,Summer Bank Holiday,Local holiday
GBR,2010,8,21397.885,2058.664,19339.221,23378.022,Uk,2010-08-30,Summer Bank Holiday,Local holiday
GBR,2010,10,18048.65,1997.807,16050.843,19980.105,Uk,2010-10-31,Halloween,Observance
GBR,2010,11,13299.407,1709.547,11589.86,14944.783,Uk,2010-11-30,St Andrew's Day,Local holiday
GBR,2010,11,13299.407,1709.547,11589.86,14944.783,Uk,2010-11-05,Guy Fawkes Day,Observance
GBR,2010,11,13299.407,1709.547,11589.86,14944.783,Uk,2010-11-14,Remembrance Sunday,Observance
GBR,2010,11,13299.407,1709.547,11589.86,14944.783,Uk,2010-11-28,First Sunday of Advent,Observance
GBR,2010,12,12268.536,1306.157,10962.379,13515.745,Uk,2010-12-24,Christmas Eve,Observance
GBR,2010,12,12268.536,1306.157,10962.379,13515.745,Uk,2010-12-31,New Year's Eve,Observance
GBR,2010,12,12268.536,1306.157,10962.379,13515.745,Uk,2010-12-25,Christmas Day,Public holiday
GBR,2010,12,12268.536,1306.157,10962.379,13515.745,Uk,2010-12-26,Boxing Day,Public holiday
GBR,2010,12,12268.536,1306.157,10962.379,13515.745,Uk,2010-12-27,Substitute Bank Holiday for Christmas Day,Public holiday
GBR,2010,12,12268.536,1306.157,10962.379,13515.745,Uk,2010-12-28,Substitute Bank Holiday for Boxing Day,Public holiday
GBR,2011,1,12707.212,1444.976,11262.236,14096.536,Uk,2011-01-04,2nd January (substitute day),Local holiday
GBR,2011,1,12707.212,1444.976,11262.236,14096.536,Uk,2011-01-25,Burns Night,Local observance
GBR,2011,1,12707.212,1444.976,11262.236,14096.536,Uk,2011-01-03,New Year's Day Holiday,Public holiday
GBR,2011,1,12707.212,1444.976,11262.236,14096.536,Uk,2011-01-03,New Year's Day observed,Public holiday
GBR,2011,2,12449.019,1532.253,10916.766,13930.869,Uk,2011-02-03,Chinese New Year,Observance
GBR,2011,2,12449.019,1532.253,10916.766,13930.869,Uk,2011-02-14,Valentine's Day,Observance
GBR,2011,3,14444.658,1763.588,12681.07,16142.296,Uk,2011-03-17,St Patrick's Day,Local holiday
GBR,2011,4,16635.915,1706.348,14929.567,18277.466,Uk,2011-04-25,Easter Monday,Local holiday
GBR,2011,4,16635.915,1706.348,14929.567,18277.466,Uk,2011-04-03,Mothering Sunday,Observance
GBR,2011,4,16635.915,1706.348,14929.567,18277.466,Uk,2011-04-23,Shakespeare Day,Observance
GBR,2011,4,16635.915,1706.348,14929.567,18277.466,Uk,2011-04-22,Good Friday,Public holiday
GBR,2011,4,16635.915,1706.348,14929.567,18277.466,Uk,2011-04-29,Royal Wedding Bank Holiday,Public holiday
GBR,2011,5,17925.22,1764.959,16160.261,19624.645,Uk,2011-05-02,St. George's Day,Observance
GBR,2011,5,17925.22,1764.959,16160.261,19624.645,Uk,2011-05-02,Early May Bank Holiday,Public holiday
GBR,2011,5,17925.22,1764.959,16160.261,19624.645,Uk,2011-05-30,Spring Bank Holiday,Public holiday
GBR,2011,6,19360.3,1876.159,17484.141,21176.001,Uk,2011-06-11,Queen's Birthday,Observance
GBR,2011,6,19360.3,1876.159,17484.141,21176.001,Uk,2011-06-19,Father's Day,Observance
GBR,2011,7,21616.363,1943.316,19673.047,23496.883,Uk,2011-07-12,Battle of the Boyne,Local holiday
GBR,2011,8,21602.203,1955.975,19646.228,23485.825,Uk,2011-08-01,Summer Bank Holiday,Local holiday
GBR,2011,8,21602.203,1955.975,19646.228,23485.825,Uk,2011-08-29,Summer Bank Holiday,Local holiday
GBR,2011,10,17972.962,1825.57,16147.392,19748.334,Uk,2011-10-31,Halloween,Observance
GBR,2011,11,13207.116,1678.515,11528.601,14829.859,Uk,2011-11-30,St Andrew's Day,Local holiday
GBR,2011,11,13207.116,1678.515,11528.601,14829.859,Uk,2011-11-05,Guy Fawkes Day,Observance
GBR,2011,11,13207.116,1678.515,11528.601,14829.859,Uk,2011-11-13,Remembrance Sunday,Observance
GBR,2011,11,13207.116,1678.515,11528.601,14829.859,Uk,2011-11-27,First Sunday of Advent,Observance
GBR,2011,12,13671.248,1548.397,12122.851,15074.405,Uk,2011-12-24,Christmas Eve,Observance
GBR,2011,12,13671.248,1548.397,12122.851,15074.405,Uk,2011-12-31,New Year's Eve,Observance
GBR,2011,12,13671.248,1548.397,12122.851,15074.405,Uk,2011-12-25,Christmas Day,Public holiday
GBR,2011,12,13671.248,1548.397,12122.851,15074.405,Uk,2011-12-26,Boxing Day,Public holiday
GBR,2011,12,13671.248,1548.397,12122.851,15074.405,Uk,2011-12-27,Substitute Bank Holiday for Christmas Day,Public holiday
GBR,2012,1,12794.334,1408.903,11385.431,14153.342,Uk,2012-01-03,2nd January (substitute day),Local holiday
GBR,2012,1,12794.334,1408.903,11385.431,14153.342,Uk,2012-01-25,Burns Night,Local observance
GBR,2012,1,12794.334,1408.903,11385.431,14153.342,Uk,2012-01-23,Chinese New Year,Observance
GBR,2012,1,12794.334,1408.903,11385.431,14153.342,Uk,2012-01-02,New Year's Day Holiday,Public holiday
GBR,2012,1,12794.334,1408.903,11385.431,14153.342,Uk,2012-01-02,New Year's Day observed,Public holiday
GBR,2012,2,12757.782,1532.54,11225.242,14244.639,Uk,2012-02-14,Valentine's Day,Observance
GBR,2012,3,15059.277,1735.41,13323.867,16747.618,Uk,2012-03-17,St Patrick's Day,Local holiday
GBR,2012,3,15059.277,1735.41,13323.867,16747.618,Uk,2012-03-19,Day off for St Patrick's Day,Local holiday
GBR,2012,3,15059.277,1735.41,13323.867,16747.618,Uk,2012-03-18,Mothering Sunday,Observance
GBR,2012,4,16562.599,1743.49,14819.109,18257.052,Uk,2012-04-09,Easter Monday,Local holiday
GBR,2012,4,16562.599,1743.49,14819.109,18257.052,Uk,2012-04-23,Shakespeare Day,Observance
GBR,2012,4,16562.599,1743.49,14819.109,18257.052,Uk,2012-04-23,St. George's Day,Observance
GBR,2012,4,16562.599,1743.49,14819.109,18257.052,Uk,2012-04-06,Good Friday,Public holiday
GBR,2012,5,17791.6,1833.325,15958.275,19565.931,Uk,2012-05-07,Early May Bank Holiday,Public holiday
GBR,2012,6,19742.454,1817.161,17925.293,21516.818,Uk,2012-06-09,Queen's Birthday,Observance
GBR,2012,6,19742.454,1817.161,17925.293,21516.818,Uk,2012-06-17,Father's Day,Observance
GBR,2012,6,19742.454,1817.161,17925.293,21516.818,Uk,2012-06-04,Spring Bank Holiday,Public holiday
GBR,2012,6,19742.454,1817.161,17925.293,21516.818,Uk,2012-06-05,The Queen's Diamond Jubilee,Public holiday
GBR,2012,7,21173.37,1866.187,19307.183,23010.509,Uk,2012-07-12,Battle of the Boyne,Local holiday
GBR,2012,8,21481.747,1883.102,19598.645,23325.595,Uk,2012-08-06,Summer Bank Holiday,Local holiday
GBR,2012,8,21481.747,1883.102,19598.645,23325.595,Uk,2012-08-27,Summer Bank Holiday,Local holiday
GBR,2012,10,18014.804,1826.603,16188.201,19817.028,Uk,2012-10-31,Halloween,Observance
GBR,2012,11,13778.837,1746.506,12032.331,15490.507,Uk,2012-11-30,St Andrew's Day,Local holiday
GBR,2012,11,13778.837,1746.506,12032.331,15490.507,Uk,2012-11-05,Guy Fawkes Day,Observance
GBR,2012,11,13778.837,1746.506,12032.331,15490.507,Uk,2012-11-11,Remembrance Sunday,Observance
GBR,2012,12,13888.255,1567.492,12320.763,15411.906,Uk,2012-12-02,First Sunday of Advent,Observance
GBR,2012,12,13888.255,1567.492,12320.763,15411.906,Uk,2012-12-24,Christmas Eve,Observance
GBR,2012,12,13888.255,1567.492,12320.763,15411.906,Uk,2012-12-31,New Year's Eve,Observance
GBR,2012,12,13888.255,1567.492,12320.763,15411.906,Uk,2012-12-25,Christmas Day,Public holiday
GBR,2012,12,13888.255,1567.492,12320.763,15411.906,Uk,2012-12-26,Boxing Day,Public holiday
GBR,2013,1,12737.418,1374.397,11363.021,14064.403,Uk,2013-01-02,2nd January,Local holiday
GBR,2013,1,12737.418,1374.397,11363.021,14064.403,Uk,2013-01-25,Burns Night,Local observance
GBR,2013,2,12712.13,1512.726,11199.404,14190.332,Uk,2013-02-10,Chinese New Year,Observance
GBR,2013,2,12712.13,1512.726,11199.404,14190.332,Uk,2013-02-14,Valentine's Day,Observance
GBR,2013,3,15542.768,1725.282,13817.486,17226.815,Uk,2013-03-17,St Patrick's Day,Local holiday
GBR,2013,3,15542.768,1725.282,13817.486,17226.815,Uk,2013-03-18,Day off for St Patrick's Day,Local holiday
GBR,2013,3,15542.768,1725.282,13817.486,17226.815,Uk,2013-03-10,Mothering Sunday,Observance
GBR,2013,3,15542.768,1725.282,13817.486,17226.815,Uk,2013-03-29,Good Friday,Public holiday
GBR,2013,4,16628.828,1728.663,14900.165,18298.368,Uk,2013-04-01,Easter Monday,Local holiday
GBR,2013,4,16628.828,1728.663,14900.165,18298.368,Uk,2013-04-23,Shakespeare Day,Observance
GBR,2013,4,16628.828,1728.663,14900.165,18298.368,Uk,2013-04-23,St. George's Day,Observance
GBR,2013,5,19041.393,1872.962,17168.431,20854.648,Uk,2013-05-06,Early May Bank Holiday,Public holiday
GBR,2013,5,19041.393,1872.962,17168.431,20854.648,Uk,2013-05-27,Spring Bank Holiday,Public holiday
GBR,2013,6,20534.953,1884.768,18650.185,22368.104,Uk,2013-06-08,Queen's Birthday,Observance
GBR,2013,6,20534.953,1884.768,18650.185,22368.104,Uk,2013-06-16,Father's Day,Observance
GBR,2013,7,22157.287,2007.903,20149.384,24106.449,Uk,2013-07-12,Battle of the Boyne,Local holiday
GBR,2013,8,22685.429,2004.618,20680.811,24627.37,Uk,2013-08-05,Summer Bank Holiday,Local holiday
GBR,2013,8,22685.429,2004.618,20680.811,24627.37,Uk,2013-08-26,Summer Bank Holiday,Local holiday
GBR,2013,10,18889.084,1920.309,16968.775,20745.589,Uk,2013-10-31,Halloween,Observance
GBR,2013,11,14202.535,1754.545,12447.99,15908.886,Uk,2013-11-30,St Andrew's Day,Local holiday
GBR,2013,11,14202.535,1754.545,12447.99,15908.886,Uk,2013-11-05,Guy Fawkes Day,Observance
GBR,2013,11,14202.535,1754.545,12447.99,15908.886,Uk,2013-11-10,Remembrance Sunday,Observance
GBR,2013,12,14566.177,1614.218,12951.959,16130.985,Uk,2013-12-02,St Andrew's Day observed,Local holiday
GBR,2013,12,14566.177,1614.218,12951.959,16130.985,Uk,2013-12-01,First Sunday of Advent,Observance
GBR,2013,12,14566.177,1614.218,12951.959,16130.985,Uk,2013-12-24,Christmas Eve,Observance
GBR,2013,12,14566.177,1614.218,12951.959,16130.985,Uk,2013-12-31,New Year's Eve,Observance
GBR,2013,12,14566.177,1614.218,12951.959,16130.985,Uk,2013-12-25,Christmas Day,Public holiday
GBR,2013,12,14566.177,1614.218,12951.959,16130.985,Uk,2013-12-26,Boxing Day,Public holiday
GBR,2014,1,13470.31,1461.39,12008.92,14878.774,Uk,2014-01-02,2nd January,Local holiday
GBR,2014,1,13470.31,1461.39,12008.92,14878.774,Uk,2014-01-25,Burns Night,Local observance
GBR,2014,1,13470.31,1461.39,12008.92,14878.774,Uk,2014-01-31,Chinese New Year,Observance
GBR,2014,2,13249.17,1555.737,11693.433,14754.585,Uk,2014-02-14,Valentine's Day,Observance
GBR,2014,3,15519.953,1761.705,13758.248,17225.107,Uk,2014-03-17,St Patrick's Day,Local holiday
GBR,2014,3,15519.953,1761.705,13758.248,17225.107,Uk,2014-03-30,Mothering Sunday,Observance
GBR,2014,4,18075.203,1805.96,16269.243,19839.646,Uk,2014-04-21,Easter Monday,Local holiday
GBR,2014,4,18075.203,1805.96,16269.243,19839.646,Uk,2014-04-23,Shakespeare Day,Observance
GBR,2014,4,18075.203,1805.96,16269.243,19839.646,Uk,2014-04-28,St. George's Day,Observance
GBR,2014,4,18075.203,1805.96,16269.243,19839.646,Uk,2014-04-18,Good Friday,Public holiday
GBR,2014,5,19861.998,1897.155,17964.843,21700.561,Uk,2014-05-05,Early May Bank Holiday,Public holiday
GBR,2014,5,19861.998,1897.155,17964.843,21700.561,Uk,2014-05-26,Spring Bank Holiday,Public holiday
GBR,2014,6,21296.412,1925.051,19371.361,23164.417,Uk,2014-06-14,Queen's Birthday,Observance
GBR,2014,6,21296.412,1925.051,19371.361,23164.417,Uk,2014-06-15,Father's Day,Observance
GBR,2014,7,22976.005,2017.736,20958.269,24922.833,Uk,2014-07-12,Battle of the Boyne,Local holiday
GBR,2014,7,22976.005,2017.736,20958.269,24922.833,Uk,2014-07-14,Battle of the Boyne observed,Local holiday
GBR,2014,8,23782.567,1988.785,21793.782,25697.846,Uk,2014-08-04,Summer Bank Holiday,Local holiday
GBR,2014,8,23782.567,1988.785,21793.782,25697.846,Uk,2014-08-25,Summer Bank Holiday,Local holiday
GBR,2014,10,19720.748,1964.134,17756.614,21618.373,Uk,2014-10-31,Halloween,Observance
GBR,2014,11,14979.167,1834.435,13144.732,16755.861,Uk,2014-11-30,St Andrew's Day,Local holiday
GBR,2014,11,14979.167,1834.435,13144.732,16755.861,Uk,2014-11-05,Guy Fawkes Day,Observance
GBR,2014,11,14979.167,1834.435,13144.732,16755.861,Uk,2014-11-09,Remembrance Sunday,Observance
GBR,2014,11,14979.167,1834.435,13144.732,16755.861,Uk,2014-11-30,First Sunday of Advent,Observance
GBR,2014,12,15490.681,1735.93,13754.751,17160.96,Uk,2014-12-01,St Andrew's Day observed,Local holiday
GBR,2014,12,15490.681,1735.93,13754.751,17160.96,Uk,2014-12-24,Christmas Eve,Observance
GBR,2014,12,15490.681,1735.93,13754.751,17160.96,Uk,2014-12-31,New Year's Eve,Observance
GBR,2014,12,15490.681,1735.93,13754.751,17160.96,Uk,2014-12-25,Christmas Day,Public holiday
GBR,2014,12,15490.681,1735.93,13754.751,17160.96,Uk,2014-12-26,Boxing Day,Public holiday
GBR,2015,1,14341.428,1535.379,12806.049,15818.211,Uk,2015-01-02,2nd January,Local holiday
GBR,2015,1,14341.428,1535.379,12806.049,15818.211,Uk,2015-01-25,Burns Night,Local observance
GBR,2015,2,14183.231,1667.337,12515.894,15790.817,Uk,2015-02-14,Valentine's Day,Observance
GBR,2015,2,14183.231,1667.337,12515.894,15790.817,Uk,2015-02-19,Chinese New Year,Observance
GBR,2015,3,16894.634,1914.422,14980.212,18746.653,Uk,2015-03-17,St Patrick's Day,Local holiday
GBR,2015,3,16894.634,1914.422,14980.212,18746.653,Uk,2015-03-15,Mothering Sunday,Observance
GBR,2015,4,18529.782,1904.302,16625.48,20370.821,Uk,2015-04-06,Easter Monday,Local holiday
GBR,2015,4,18529.782,1904.302,16625.48,20370.821,Uk,2015-04-23,Shakespeare Day,Observance
GBR,2015,4,18529.782,1904.302,16625.48,20370.821,Uk,2015-04-23,St. George's Day,Observance
GBR,2015,4,18529.782,1904.302,16625.48,20370.821,Uk,2015-04-03,Good Friday,Public holiday
